Daily_Attendance_ID,Employee_ID,Attendance_Date,Attendance_Day,Start_Time,End_Time
25571,991,26-04-2023,Wednesday,07:46,17:04
25572,991,27-04-2023,Thursday,09:29,15:27
25573,203,01-03-2023,Wednesday,09:37,16:50
25574,203,02-03-2023,Thursday,07:52,16:28
25575,203,05-03-2023,Sunday,08:28,15:28
25576,203,06-03-2023,Monday,07:02,17:14
25577,203,07-03-2023,Tuesday,09:59,15:11
25578,203,08-03-2023,Wednesday,08:42,17:55
25579,203,09-03-2023,Thursday,08:00,17:42
25580,203,12-03-2023,Sunday,09:12,17:00
25581,203,13-03-2023,Monday,07:38,16:34
25582,203,14-03-2023,Tuesday,09:31,15:04
25583,203,15-03-2023,Wednesday,07:05,17:09
25584,203,16-03-2023,Thursday,08:26,15:59
25585,203,19-03-2023,Sunday,08:11,15:49
25586,203,20-03-2023,Monday,07:51,15:14
25587,203,21-03-2023,Tuesday,08:20,16:37
25588,203,22-03-2023,Wednesday,08:08,16:04
25589,203,23-03-2023,Thursday,09:59,16:30
25590,203,26-03-2023,Sunday,08:27,15:24
25591,203,27-03-2023,Monday,07:37,15:34
25592,203,28-03-2023,Tuesday,09:29,17:16
25593,203,29-03-2023,Wednesday,09:00,15:45
25594,203,30-03-2023,Thursday,07:19,15:32
25595,203,02-04-2023,Sunday,08:10,17:11
25596,203,03-04-2023,Monday,08:58,15:05
25597,203,04-04-2023,Tuesday,08:38,15:25
25598,203,05-04-2023,Wednesday,07:02,17:07
25599,203,06-04-2023,Thursday,09:21,16:20
25600,203,09-04-2023,Sunday,07:08,16:41
25601,203,10-04-2023,Monday,08:14,17:47
25602,203,11-04-2023,Tuesday,08:35,16:27
25603,203,12-04-2023,Wednesday,08:00,15:29
25604,203,13-04-2023,Thursday,07:09,16:44
25605,203,16-04-2023,Sunday,09:47,16:54
25606,203,17-04-2023,Monday,08:23,15:42
25607,203,18-04-2023,Tuesday,09:50,17:28
25608,203,19-04-2023,Wednesday,09:22,16:44
25609,203,20-04-2023,Thursday,07:09,16:50
25610,203,23-04-2023,Sunday,09:12,15:46
25611,203,24-04-2023,Monday,09:59,15:30
25612,203,25-04-2023,Tuesday,07:26,15:25
25613,203,26-04-2023,Wednesday,08:35,16:45
25614,203,27-04-2023,Thursday,09:07,15:12
25615,912,01-03-2023,Wednesday,08:36,15:54
25616,912,02-03-2023,Thursday,07:24,15:31
25617,912,05-03-2023,Sunday,09:50,17:43
25618,912,06-03-2023,Monday,07:30,17:49
25619,912,07-03-2023,Tuesday,09:24,17:35
25620,912,08-03-2023,Wednesday,09:53,16:14
25621,912,09-03-2023,Thursday,07:53,16:37
25622,912,12-03-2023,Sunday,09:21,17:32
25623,912,13-03-2023,Monday,07:58,17:26
25624,912,14-03-2023,Tuesday,09:08,17:15
25625,912,15-03-2023,Wednesday,09:11,17:07
25626,912,16-03-2023,Thursday,07:54,15:11
25627,912,19-03-2023,Sunday,08:48,15:46
25628,912,20-03-2023,Monday,09:18,17:36
25629,912,21-03-2023,Tuesday,09:54,17:56
25630,912,22-03-2023,Wednesday,07:50,17:48
25631,912,23-03-2023,Thursday,07:29,16:59
25632,912,26-03-2023,Sunday,07:07,16:19
25633,912,27-03-2023,Monday,07:56,16:45
25634,912,28-03-2023,Tuesday,07:00,16:45
25635,912,29-03-2023,Wednesday,09:44,16:27
25636,912,30-03-2023,Thursday,08:01,17:21
25637,912,02-04-2023,Sunday,09:35,15:13
25638,912,03-04-2023,Monday,08:32,16:03
25639,912,04-04-2023,Tuesday,08:12,15:22
25640,912,05-04-2023,Wednesday,08:49,16:06
25641,912,06-04-2023,Thursday,07:21,17:20
25642,912,09-04-2023,Sunday,09:30,17:26
25643,912,10-04-2023,Monday,07:36,16:08
25644,912,11-04-2023,Tuesday,08:35,15:32
25645,912,12-04-2023,Wednesday,09:36,16:38
25646,912,13-04-2023,Thursday,09:35,17:14
25647,912,16-04-2023,Sunday,07:59,17:20
25648,912,17-04-2023,Monday,07:38,17:05
25649,912,18-04-2023,Tuesday,07:49,17:35
25650,912,19-04-2023,Wednesday,07:53,16:17
25651,912,20-04-2023,Thursday,08:26,15:26
25652,912,23-04-2023,Sunday,08:46,17:07
25653,912,24-04-2023,Monday,08:41,15:46
25654,912,25-04-2023,Tuesday,09:45,17:57
25655,912,26-04-2023,Wednesday,08:47,16:34
25656,912,27-04-2023,Thursday,08:26,17:15
25657,994,01-03-2023,Wednesday,07:12,17:12
25658,994,02-03-2023,Thursday,08:22,16:20
25659,994,05-03-2023,Sunday,09:02,15:37
25660,994,06-03-2023,Monday,08:42,15:42
25661,994,07-03-2023,Tuesday,07:08,16:42
25662,994,08-03-2023,Wednesday,09:35,17:43
25663,994,09-03-2023,Thursday,07:11,16:46
25664,994,12-03-2023,Sunday,08:26,16:05
25665,994,13-03-2023,Monday,08:47,16:21
25666,994,14-03-2023,Tuesday,09:58,17:52
25667,994,15-03-2023,Wednesday,07:12,17:53
25668,994,16-03-2023,Thursday,08:55,17:12
25669,994,19-03-2023,Sunday,08:38,17:26
25670,994,20-03-2023,Monday,07:32,15:04
25671,994,21-03-2023,Tuesday,07:21,17:25
25672,994,22-03-2023,Wednesday,07:46,16:39
25673,994,23-03-2023,Thursday,07:32,16:54
25674,994,26-03-2023,Sunday,07:33,17:17
25675,994,27-03-2023,Monday,07:09,17:23
25676,994,28-03-2023,Tuesday,09:12,15:37
25677,994,29-03-2023,Wednesday,08:30,16:18
25678,994,30-03-2023,Thursday,09:59,15:10
25679,994,02-04-2023,Sunday,09:34,16:31
25680,994,03-04-2023,Monday,08:37,17:16
25681,994,04-04-2023,Tuesday,07:26,15:19
25682,994,05-04-2023,Wednesday,09:17,17:43
25683,994,06-04-2023,Thursday,07:12,15:55
25684,994,09-04-2023,Sunday,08:13,15:24
25685,994,10-04-2023,Monday,09:34,17:44
25686,994,11-04-2023,Tuesday,07:40,17:01
25687,994,12-04-2023,Wednesday,07:48,16:40
25688,994,13-04-2023,Thursday,09:58,15:53
25689,994,16-04-2023,Sunday,07:08,16:26
25690,994,17-04-2023,Monday,09:18,17:13
25691,994,18-04-2023,Tuesday,07:57,16:22
25692,994,19-04-2023,Wednesday,07:42,15:49
25693,994,20-04-2023,Thursday,07:37,15:34
25694,994,23-04-2023,Sunday,08:30,16:24
25695,994,24-04-2023,Monday,08:28,15:19
25696,994,25-04-2023,Tuesday,08:31,16:38
25697,994,26-04-2023,Wednesday,08:33,15:59
25698,994,27-04-2023,Thursday,07:53,17:05
25699,616,01-03-2023,Wednesday,09:58,17:36
25700,616,02-03-2023,Thursday,09:47,15:01
25701,616,05-03-2023,Sunday,07:25,17:17
25702,616,06-03-2023,Monday,07:43,16:04
25703,616,07-03-2023,Tuesday,07:38,17:52
25704,616,08-03-2023,Wednesday,07:46,17:41
25705,616,09-03-2023,Thursday,08:30,17:38
25706,616,12-03-2023,Sunday,09:38,17:46
25707,616,13-03-2023,Monday,07:08,15:59
25708,616,14-03-2023,Tuesday,07:26,17:43
25709,616,15-03-2023,Wednesday,08:26,16:41
25710,616,16-03-2023,Thursday,09:09,16:47
25711,616,19-03-2023,Sunday,08:03,16:46
25712,616,20-03-2023,Monday,09:41,17:09
25713,616,21-03-2023,Tuesday,08:45,15:01
25714,616,22-03-2023,Wednesday,08:22,16:02
25715,616,23-03-2023,Thursday,08:29,15:15
25716,616,26-03-2023,Sunday,09:18,17:50
25717,616,27-03-2023,Monday,08:05,16:19
25718,616,28-03-2023,Tuesday,07:35,15:39
25719,616,29-03-2023,Wednesday,09:09,15:21
25720,616,30-03-2023,Thursday,08:01,16:12
25721,616,02-04-2023,Sunday,09:52,17:45
25722,616,03-04-2023,Monday,08:47,17:08
25723,616,04-04-2023,Tuesday,07:24,16:51
25724,616,05-04-2023,Wednesday,08:04,15:14
25725,616,06-04-2023,Thursday,07:20,16:02
25726,616,09-04-2023,Sunday,08:37,15:36
25727,616,10-04-2023,Monday,07:14,17:48
25728,616,11-04-2023,Tuesday,08:13,15:52
25729,616,12-04-2023,Wednesday,08:16,16:01
25730,616,13-04-2023,Thursday,08:18,16:06
25731,616,16-04-2023,Sunday,08:06,16:27
25732,616,17-04-2023,Monday,07:40,16:30
25733,616,18-04-2023,Tuesday,08:12,16:13
25734,616,19-04-2023,Wednesday,07:14,17:05
25735,616,20-04-2023,Thursday,09:34,15:37
25736,616,23-04-2023,Sunday,09:04,15:34
25737,616,24-04-2023,Monday,09:54,17:54
25738,616,25-04-2023,Tuesday,08:06,17:57
25739,616,26-04-2023,Wednesday,09:09,17:31
25740,616,27-04-2023,Thursday,07:25,17:58
25741,383,01-03-2023,Wednesday,09:55,15:45
25742,383,02-03-2023,Thursday,09:16,17:13
25743,383,05-03-2023,Sunday,08:55,16:28
25744,383,06-03-2023,Monday,09:09,15:41
25745,383,07-03-2023,Tuesday,09:25,15:27
25746,383,08-03-2023,Wednesday,07:07,16:01
25747,383,09-03-2023,Thursday,08:29,17:49
25748,383,12-03-2023,Sunday,07:24,15:34
25749,383,13-03-2023,Monday,09:21,16:22
25750,383,14-03-2023,Tuesday,08:30,16:41
25751,383,15-03-2023,Wednesday,09:12,15:19
25752,383,16-03-2023,Thursday,08:13,15:52
25753,383,19-03-2023,Sunday,09:25,17:25
25754,383,20-03-2023,Monday,07:40,16:17
25755,383,21-03-2023,Tuesday,08:03,15:33
25756,383,22-03-2023,Wednesday,09:04,15:24
25757,383,23-03-2023,Thursday,07:49,15:19
25758,383,26-03-2023,Sunday,09:14,17:34
25759,383,27-03-2023,Monday,08:55,16:48
25760,383,28-03-2023,Tuesday,07:30,15:22
25761,383,29-03-2023,Wednesday,07:01,15:27
25762,383,30-03-2023,Thursday,07:35,17:37
25763,383,02-04-2023,Sunday,09:54,15:06
25764,383,03-04-2023,Monday,09:40,17:20
25765,383,04-04-2023,Tuesday,07:31,16:57
25766,383,05-04-2023,Wednesday,09:17,17:58
25767,383,06-04-2023,Thursday,07:53,16:12
25768,383,09-04-2023,Sunday,09:09,15:29
25769,383,10-04-2023,Monday,07:41,15:17
25770,383,11-04-2023,Tuesday,07:56,17:38
25771,383,12-04-2023,Wednesday,09:46,17:11
25772,383,13-04-2023,Thursday,07:45,17:35
25773,383,16-04-2023,Sunday,08:11,17:35
25774,383,17-04-2023,Monday,09:42,15:05
25775,383,18-04-2023,Tuesday,09:15,17:07
25776,383,19-04-2023,Wednesday,09:41,16:34
25777,383,20-04-2023,Thursday,08:29,16:33
25778,383,23-04-2023,Sunday,09:22,17:08
25779,383,24-04-2023,Monday,07:15,16:30
25780,383,25-04-2023,Tuesday,08:06,17:17
25781,383,26-04-2023,Wednesday,08:04,17:38
25782,383,27-04-2023,Thursday,09:43,17:57
25783,494,01-03-2023,Wednesday,08:18,17:08
25784,494,02-03-2023,Thursday,07:22,17:59
25785,494,05-03-2023,Sunday,07:25,15:35
25786,494,06-03-2023,Monday,08:57,17:36
25787,494,07-03-2023,Tuesday,09:18,15:40
25788,494,08-03-2023,Wednesday,09:43,15:13
25789,494,09-03-2023,Thursday,07:59,15:39
25790,494,12-03-2023,Sunday,09:41,17:46
25791,494,13-03-2023,Monday,07:21,17:46
25792,494,14-03-2023,Tuesday,08:44,17:53
25793,494,15-03-2023,Wednesday,09:51,16:11
25794,494,16-03-2023,Thursday,09:35,16:54
25795,494,19-03-2023,Sunday,08:30,17:13
25796,494,20-03-2023,Monday,08:55,16:28
25797,494,21-03-2023,Tuesday,09:59,15:06
25798,494,22-03-2023,Wednesday,09:05,16:42
25799,494,23-03-2023,Thursday,08:57,17:14
25800,494,26-03-2023,Sunday,08:52,15:12
25801,494,27-03-2023,Monday,09:07,15:19
25802,494,28-03-2023,Tuesday,09:51,15:57
25803,494,29-03-2023,Wednesday,09:06,15:15
25804,494,30-03-2023,Thursday,08:24,15:10
25805,494,02-04-2023,Sunday,09:34,17:58
25806,494,03-04-2023,Monday,07:04,15:12
25807,494,04-04-2023,Tuesday,09:09,15:52
25808,494,05-04-2023,Wednesday,09:22,17:52
25809,494,06-04-2023,Thursday,08:15,15:28
25810,494,09-04-2023,Sunday,07:11,15:34
25811,494,10-04-2023,Monday,07:42,17:25
25812,494,11-04-2023,Tuesday,09:18,17:12
25813,494,12-04-2023,Wednesday,09:04,15:56
25814,494,13-04-2023,Thursday,09:33,15:30
25815,494,16-04-2023,Sunday,08:04,15:38
25816,494,17-04-2023,Monday,07:20,15:33
25817,494,18-04-2023,Tuesday,07:44,15:47
25818,494,19-04-2023,Wednesday,08:19,15:03
25819,494,20-04-2023,Thursday,09:40,16:35
25820,494,23-04-2023,Sunday,08:07,17:50
25821,494,24-04-2023,Monday,07:15,15:44
25822,494,25-04-2023,Tuesday,08:32,16:25
25823,494,26-04-2023,Wednesday,08:00,15:44
25824,494,27-04-2023,Thursday,07:40,16:25
25825,706,01-03-2023,Wednesday,07:02,16:06
25826,706,02-03-2023,Thursday,08:16,17:51
25827,706,05-03-2023,Sunday,09:34,16:23
25828,706,06-03-2023,Monday,09:28,15:34
25829,706,07-03-2023,Tuesday,09:02,15:25
25830,706,08-03-2023,Wednesday,08:23,15:33
25831,706,09-03-2023,Thursday,09:14,16:45
25832,706,12-03-2023,Sunday,07:50,16:15
25833,706,13-03-2023,Monday,08:19,17:42
25834,706,14-03-2023,Tuesday,08:42,17:49
25835,706,15-03-2023,Wednesday,07:29,16:09
25836,706,16-03-2023,Thursday,08:47,15:11
25837,706,19-03-2023,Sunday,07:33,15:09
25838,706,20-03-2023,Monday,07:54,15:11
25839,706,21-03-2023,Tuesday,07:29,15:10
25840,706,22-03-2023,Wednesday,07:46,15:02
25841,706,23-03-2023,Thursday,08:01,15:00
25842,706,26-03-2023,Sunday,07:21,17:01
25843,706,27-03-2023,Monday,07:27,17:46
25844,706,28-03-2023,Tuesday,07:18,16:06
25845,706,29-03-2023,Wednesday,08:53,16:00
25846,706,30-03-2023,Thursday,07:32,17:06
25847,706,02-04-2023,Sunday,09:41,15:47
25848,706,03-04-2023,Monday,09:32,17:00
25849,706,04-04-2023,Tuesday,07:43,15:54
25850,706,05-04-2023,Wednesday,09:25,16:19
25851,706,06-04-2023,Thursday,07:08,17:34
25852,706,09-04-2023,Sunday,09:51,17:04
25853,706,10-04-2023,Monday,08:21,15:28
25854,706,11-04-2023,Tuesday,07:54,15:11
25855,706,12-04-2023,Wednesday,08:21,16:46
25856,706,13-04-2023,Thursday,07:21,15:10
25857,706,16-04-2023,Sunday,08:17,16:10
25858,706,17-04-2023,Monday,09:17,16:07
25859,706,18-04-2023,Tuesday,07:39,15:20
25860,706,19-04-2023,Wednesday,09:51,15:07
25861,706,20-04-2023,Thursday,09:59,17:10
25862,706,23-04-2023,Sunday,09:53,16:19
25863,706,24-04-2023,Monday,08:05,16:03
25864,706,25-04-2023,Tuesday,09:14,16:05
25865,706,26-04-2023,Wednesday,09:13,16:50
25866,706,27-04-2023,Thursday,08:27,16:01
25867,817,01-03-2023,Wednesday,07:18,17:04
25868,817,02-03-2023,Thursday,09:34,17:14
25869,817,05-03-2023,Sunday,09:39,15:23
25870,817,06-03-2023,Monday,09:48,15:44
25871,817,07-03-2023,Tuesday,07:42,15:16
25872,817,08-03-2023,Wednesday,07:23,15:18
25873,817,09-03-2023,Thursday,07:52,17:26
25874,817,12-03-2023,Sunday,08:25,17:41
25875,817,13-03-2023,Monday,07:23,17:50
25876,817,14-03-2023,Tuesday,08:39,16:55
25877,817,15-03-2023,Wednesday,08:36,17:36
25878,817,16-03-2023,Thursday,07:18,15:37
25879,817,19-03-2023,Sunday,07:09,17:47
25880,817,20-03-2023,Monday,09:21,15:49
25881,817,21-03-2023,Tuesday,07:38,16:11
25882,817,22-03-2023,Wednesday,09:02,15:01
25883,817,23-03-2023,Thursday,08:28,17:57
25884,817,26-03-2023,Sunday,08:33,17:40
25885,817,27-03-2023,Monday,09:12,17:39
25886,817,28-03-2023,Tuesday,08:22,17:42
25887,817,29-03-2023,Wednesday,07:34,16:25
25888,817,30-03-2023,Thursday,08:10,17:18
25889,817,02-04-2023,Sunday,08:51,15:28
25890,817,03-04-2023,Monday,09:24,16:43
25891,817,04-04-2023,Tuesday,08:06,15:39
25892,817,05-04-2023,Wednesday,07:56,16:10
25893,817,06-04-2023,Thursday,08:36,16:12
25894,817,09-04-2023,Sunday,09:24,15:53
25895,817,10-04-2023,Monday,07:42,17:06
25896,817,11-04-2023,Tuesday,08:09,17:50
25897,817,12-04-2023,Wednesday,08:06,16:27
25898,817,13-04-2023,Thursday,08:31,16:55
25899,817,16-04-2023,Sunday,08:55,15:04
25900,817,17-04-2023,Monday,07:45,17:43
25901,817,18-04-2023,Tuesday,08:05,15:58
25902,817,19-04-2023,Wednesday,07:28,16:43
25903,817,20-04-2023,Thursday,08:59,15:06
25904,817,23-04-2023,Sunday,09:58,17:17
25905,817,24-04-2023,Monday,09:45,17:45
25906,817,25-04-2023,Tuesday,08:23,17:29
25907,817,26-04-2023,Wednesday,07:59,15:19
25908,817,27-04-2023,Thursday,07:47,16:00
25909,600,01-03-2023,Wednesday,08:52,16:53
25910,600,02-03-2023,Thursday,09:59,16:59
25911,600,05-03-2023,Sunday,07:28,16:03
25912,600,06-03-2023,Monday,08:35,15:49
25913,600,07-03-2023,Tuesday,08:24,15:40
25914,600,08-03-2023,Wednesday,09:01,15:08
25915,600,09-03-2023,Thursday,09:02,15:14
25916,600,12-03-2023,Sunday,08:33,17:40
25917,600,13-03-2023,Monday,08:29,15:01
25918,600,14-03-2023,Tuesday,08:04,15:57
25919,600,15-03-2023,Wednesday,09:10,15:32
25920,600,16-03-2023,Thursday,09:17,17:24
25921,600,19-03-2023,Sunday,09:36,15:52
25922,600,20-03-2023,Monday,09:47,16:17
25923,600,21-03-2023,Tuesday,07:58,16:38
25924,600,22-03-2023,Wednesday,08:03,15:23
25925,600,23-03-2023,Thursday,07:08,15:34
25926,600,26-03-2023,Sunday,08:30,17:02
25927,600,27-03-2023,Monday,08:53,15:51
25928,600,28-03-2023,Tuesday,09:39,15:55
25929,600,29-03-2023,Wednesday,09:06,15:33
25930,600,30-03-2023,Thursday,08:21,16:31
25931,600,02-04-2023,Sunday,08:33,16:39
25932,600,03-04-2023,Monday,07:27,15:05
25933,600,04-04-2023,Tuesday,07:54,16:51
25934,600,05-04-2023,Wednesday,07:00,17:06
25935,600,06-04-2023,Thursday,09:46,15:45
25936,600,09-04-2023,Sunday,07:58,16:10
25937,600,10-04-2023,Monday,09:27,15:17
25938,600,11-04-2023,Tuesday,08:45,16:59
25939,600,12-04-2023,Wednesday,09:30,17:22
25940,600,13-04-2023,Thursday,09:05,15:07
25941,600,16-04-2023,Sunday,09:33,16:24
25942,600,17-04-2023,Monday,08:45,15:20
25943,600,18-04-2023,Tuesday,07:42,16:02
25944,600,19-04-2023,Wednesday,07:02,17:58
25945,600,20-04-2023,Thursday,08:44,17:45
25946,600,23-04-2023,Sunday,07:42,15:25
25947,600,24-04-2023,Monday,07:26,16:47
25948,600,25-04-2023,Tuesday,09:03,16:10
25949,600,26-04-2023,Wednesday,07:50,16:22
25950,600,27-04-2023,Thursday,09:05,16:09
25951,444,01-03-2023,Wednesday,09:31,15:00
25952,444,02-03-2023,Thursday,07:55,15:12
25953,444,05-03-2023,Sunday,07:33,17:36
25954,444,06-03-2023,Monday,08:32,16:13
25955,444,07-03-2023,Tuesday,09:07,16:28
25956,444,08-03-2023,Wednesday,09:14,15:05
25957,444,09-03-2023,Thursday,08:16,16:14
25958,444,12-03-2023,Sunday,09:36,16:06
25959,444,13-03-2023,Monday,09:39,15:55
25960,444,14-03-2023,Tuesday,08:32,17:09
25961,444,15-03-2023,Wednesday,07:25,16:47
25962,444,16-03-2023,Thursday,07:13,15:05
25963,444,19-03-2023,Sunday,09:44,17:01
25964,444,20-03-2023,Monday,09:55,17:47
25965,444,21-03-2023,Tuesday,09:58,16:01
25966,444,22-03-2023,Wednesday,09:25,15:15
25967,444,23-03-2023,Thursday,07:03,17:57
25968,444,26-03-2023,Sunday,08:47,17:30
25969,444,27-03-2023,Monday,09:22,17:53
25970,444,28-03-2023,Tuesday,09:20,17:37
25971,444,29-03-2023,Wednesday,08:11,15:27
25972,444,30-03-2023,Thursday,07:57,16:20
25973,444,02-04-2023,Sunday,07:33,16:18
25974,444,03-04-2023,Monday,09:27,16:21
25975,444,04-04-2023,Tuesday,07:32,17:03
25976,444,05-04-2023,Wednesday,09:01,17:45
25977,444,06-04-2023,Thursday,09:33,15:38
25978,444,09-04-2023,Sunday,08:53,17:37
25979,444,10-04-2023,Monday,09:51,17:01
25980,444,11-04-2023,Tuesday,09:24,17:57
25981,444,12-04-2023,Wednesday,09:55,15:13
25982,444,13-04-2023,Thursday,07:34,16:49
25983,444,16-04-2023,Sunday,08:15,15:06
25984,444,17-04-2023,Monday,07:11,17:16
25985,444,18-04-2023,Tuesday,09:11,15:23
25986,444,19-04-2023,Wednesday,07:11,16:16
25987,444,20-04-2023,Thursday,07:19,17:44
25988,444,23-04-2023,Sunday,09:15,16:18
25989,444,24-04-2023,Monday,09:16,15:34
25990,444,25-04-2023,Tuesday,08:33,17:24
25991,444,26-04-2023,Wednesday,09:10,15:24
25992,444,27-04-2023,Thursday,08:28,16:35
25993,789,01-03-2023,Wednesday,07:25,17:37
25994,789,02-03-2023,Thursday,07:10,16:26
25995,789,05-03-2023,Sunday,08:51,15:16
25996,789,06-03-2023,Monday,09:56,17:44
25997,789,07-03-2023,Tuesday,07:10,17:13
25998,789,08-03-2023,Wednesday,08:47,17:21
25999,789,09-03-2023,Thursday,08:26,15:03
26000,789,12-03-2023,Sunday,08:20,17:45
26001,789,13-03-2023,Monday,09:07,17:11
26002,789,14-03-2023,Tuesday,08:48,17:40
26003,789,15-03-2023,Wednesday,07:41,17:21
26004,789,16-03-2023,Thursday,07:18,17:27
26005,789,19-03-2023,Sunday,08:12,15:52
26006,789,20-03-2023,Monday,08:03,16:17
26007,789,21-03-2023,Tuesday,07:34,16:38
26008,789,22-03-2023,Wednesday,07:17,17:44
26009,789,23-03-2023,Thursday,08:15,15:51
26010,789,26-03-2023,Sunday,07:39,16:46
26011,789,27-03-2023,Monday,07:15,17:18
26012,789,28-03-2023,Tuesday,08:45,15:58
26013,789,29-03-2023,Wednesday,09:46,17:40
26014,789,30-03-2023,Thursday,08:27,17:27
26015,789,02-04-2023,Sunday,08:34,17:57
26016,789,03-04-2023,Monday,07:05,15:50
26017,789,04-04-2023,Tuesday,07:37,17:17
26018,789,05-04-2023,Wednesday,08:14,16:56
26019,789,06-04-2023,Thursday,09:55,15:09
26020,789,09-04-2023,Sunday,09:05,17:34
26021,789,10-04-2023,Monday,09:14,16:24
26022,789,11-04-2023,Tuesday,08:13,15:08
26023,789,12-04-2023,Wednesday,07:46,15:43
26024,789,13-04-2023,Thursday,09:08,16:36
26025,789,16-04-2023,Sunday,07:43,17:06
26026,789,17-04-2023,Monday,07:29,17:29
26027,789,18-04-2023,Tuesday,07:17,16:29
26028,789,19-04-2023,Wednesday,07:54,15:35
26029,789,20-04-2023,Thursday,07:28,16:00
26030,789,23-04-2023,Sunday,08:16,16:45
26031,789,24-04-2023,Monday,07:31,16:13
26032,789,25-04-2023,Tuesday,07:01,17:44
26033,789,26-04-2023,Wednesday,08:29,15:20
26034,789,27-04-2023,Thursday,07:22,17:56
26035,387,01-03-2023,Wednesday,09:07,16:29
26036,387,02-03-2023,Thursday,09:44,15:15
26037,387,05-03-2023,Sunday,08:16,17:07
26038,387,06-03-2023,Monday,08:08,17:33
26039,387,07-03-2023,Tuesday,09:08,15:22
26040,387,08-03-2023,Wednesday,09:29,17:38
26041,387,09-03-2023,Thursday,09:03,16:58
26042,387,12-03-2023,Sunday,07:30,16:29
26043,387,13-03-2023,Monday,08:31,17:08
26044,387,14-03-2023,Tuesday,07:50,16:13
26045,387,15-03-2023,Wednesday,08:01,17:55
26046,387,16-03-2023,Thursday,09:14,15:20
26047,387,19-03-2023,Sunday,07:06,16:30
26048,387,20-03-2023,Monday,07:11,17:24
26049,387,21-03-2023,Tuesday,07:53,17:09
26050,387,22-03-2023,Wednesday,07:12,17:30
26051,387,23-03-2023,Thursday,09:14,15:20
26052,387,26-03-2023,Sunday,08:14,15:13
26053,387,27-03-2023,Monday,08:55,17:07
26054,387,28-03-2023,Tuesday,07:20,15:17
26055,387,29-03-2023,Wednesday,08:47,15:52
26056,387,30-03-2023,Thursday,08:34,17:50
26057,387,02-04-2023,Sunday,07:04,17:53
26058,387,03-04-2023,Monday,07:21,17:14
26059,387,04-04-2023,Tuesday,09:12,15:21
26060,387,05-04-2023,Wednesday,09:11,15:55
26061,387,06-04-2023,Thursday,09:13,17:13
26062,387,09-04-2023,Sunday,08:34,17:44
26063,387,10-04-2023,Monday,08:46,16:00
26064,387,11-04-2023,Tuesday,08:25,16:32
26065,387,12-04-2023,Wednesday,08:16,16:20
26066,387,13-04-2023,Thursday,07:13,15:00
26067,387,16-04-2023,Sunday,09:22,15:06
26068,387,17-04-2023,Monday,08:14,16:23
26069,387,18-04-2023,Tuesday,07:06,16:40
26070,387,19-04-2023,Wednesday,09:44,16:30
26071,387,20-04-2023,Thursday,09:14,15:54
26072,387,23-04-2023,Sunday,07:03,16:54
26073,387,24-04-2023,Monday,07:03,17:03
26074,387,25-04-2023,Tuesday,09:59,16:13
26075,387,26-04-2023,Wednesday,08:05,16:51
26076,387,27-04-2023,Thursday,09:20,17:52
26077,192,01-03-2023,Wednesday,07:01,15:15
26078,192,02-03-2023,Thursday,09:31,15:33
26079,192,05-03-2023,Sunday,07:32,15:29
26080,192,06-03-2023,Monday,08:07,16:28
26081,192,07-03-2023,Tuesday,09:32,17:52
26082,192,08-03-2023,Wednesday,09:41,15:46
26083,192,09-03-2023,Thursday,07:07,17:59
26084,192,12-03-2023,Sunday,09:19,17:01
26085,192,13-03-2023,Monday,09:29,17:14
26086,192,14-03-2023,Tuesday,09:29,15:14
26087,192,15-03-2023,Wednesday,07:29,15:54
26088,192,16-03-2023,Thursday,07:29,16:41
26089,192,19-03-2023,Sunday,08:06,15:57
26090,192,20-03-2023,Monday,08:15,15:37
26091,192,21-03-2023,Tuesday,08:14,15:15
26092,192,22-03-2023,Wednesday,07:30,16:33
26093,192,23-03-2023,Thursday,07:11,17:26
26094,192,26-03-2023,Sunday,09:53,15:30
26095,192,27-03-2023,Monday,07:41,15:27
26096,192,28-03-2023,Tuesday,08:40,16:31
26097,192,29-03-2023,Wednesday,07:25,16:28
26098,192,30-03-2023,Thursday,08:35,17:00
26099,192,02-04-2023,Sunday,08:43,15:46
26100,192,03-04-2023,Monday,08:24,17:13
26101,192,04-04-2023,Tuesday,07:02,17:38
26102,192,05-04-2023,Wednesday,09:17,16:27
26103,192,06-04-2023,Thursday,09:27,17:43
26104,192,09-04-2023,Sunday,08:20,15:50
26105,192,10-04-2023,Monday,08:51,17:13
26106,192,11-04-2023,Tuesday,09:09,16:48
26107,192,12-04-2023,Wednesday,07:33,16:55
26108,192,13-04-2023,Thursday,08:58,16:32
26109,192,16-04-2023,Sunday,09:58,15:48
26110,192,17-04-2023,Monday,07:53,15:18
26111,192,18-04-2023,Tuesday,08:51,15:57
26112,192,19-04-2023,Wednesday,09:24,17:50
26113,192,20-04-2023,Thursday,09:45,16:06
26114,192,23-04-2023,Sunday,07:37,15:45
26115,192,24-04-2023,Monday,08:20,16:14
26116,192,25-04-2023,Tuesday,09:35,17:08
26117,192,26-04-2023,Wednesday,07:23,16:03
26118,192,27-04-2023,Thursday,08:56,16:27
26119,507,01-03-2023,Wednesday,09:46,17:32
26120,507,02-03-2023,Thursday,08:46,17:19
26121,507,05-03-2023,Sunday,07:54,16:26
26122,507,06-03-2023,Monday,09:07,15:21
26123,507,07-03-2023,Tuesday,07:29,15:06
